price_record,date,avg_price,min_price,max_price,total_quantity,item_id
1908,2023-01-24,4.77,1.32,14.77,64,sw0429
1909,2023-01-24,3.82,1.16,14.48,103,sw0430
1910,2023-01-24,28.12,13.29,80.42,80,sw0431
1911,2023-01-24,17.42,8.2,41.37,112,sw0432
1912,2023-01-24,17.25,10.23,51.72,49,sw0433
1913,2023-01-24,18.54,9.85,72.41,97,sw0434
1914,2023-01-24,60.65,36.12,244.55,81,sw0435
1915,2023-01-24,12.42,4.69,35.23,165,sw0436
1916,2023-01-24,11.97,6.13,55.8,149,sw0437
1917,2023-01-24,15.04,7.77,40.05,281,sw0438
1918,2023-01-24,34.95,22.17,93.09,75,sw0439
1919,2023-01-24,10.61,3.57,31.71,134,sw0440
1920,2023-01-24,6.78,2.45,20.69,387,sw0441
1921,2023-01-24,8.98,3.44,31.03,45,sw0441a
1922,2023-01-24,12.14,5.74,53.34,779,sw0442
1923,2023-01-24,11.4,5.21,25.32,181,sw0443
1924,2023-01-24,9.78,3.57,24.6,139,sw0444
1925,2023-01-24,21.38,4.84,51.72,353,sw0445
1926,2023-01-24,15.27,5.67,44.04,130,sw0446
1927,2023-01-24,19.83,12.56,34.91,39,sw0446a
1928,2023-01-24,12.59,5.74,31.18,82,sw0447
1929,2023-01-24,7.52,1.76,24.6,235,sw0448
1930,2023-01-24,15.91,2.91,40.9,80,sw0449
1931,2023-01-24,243.65,132.13,819.01,38,sw0450
1932,2023-01-24,10.71,4.4,41.37,118,sw0451
1933,2023-01-24,56.8,34.03,108.87,70,sw0452
1934,2023-01-24,25.55,13.95,64.01,208,sw0453
1935,2023-01-24,12.14,5.61,51.72,154,sw0454
1936,2023-01-24,17.8,10.56,42.41,43,sw0455
1937,2023-01-24,13.72,3.92,64.01,55,sw0456
1938,2023-01-24,11.37,5.74,31.03,62,sw0457
1939,2023-01-24,12.4,6.55,31.03,20,sw0458
1940,2023-01-24,8.33,3.55,22.98,61,sw0459
1941,2023-01-24,8.45,3.72,55.8,327,sw0460
1942,2023-01-24,14.25,5.78,41.38,49,sw0461
1943,2023-01-24,9.57,4.92,31.03,45,sw0462
1944,2023-01-24,5.24,1.54,22.98,336,sw0463
1945,2023-01-24,47.46,13.21,820.57,97,sw0464
1946,2023-01-24,0,0,0,0,sw0465
1947,2023-01-24,7549.61,4844.7,12772.39,6,sw0465a
1948,2023-01-24,13.16,5.03,51.72,100,sw0466
1949,2023-01-24,8.69,3.28,41.38,90,sw0467
1950,2023-01-24,12.93,4.51,41.38,29,sw0467b
1951,2023-01-24,83.67,44.04,186.19,139,sw0468
1952,2023-01-24,46.01,28.18,94.72,81,sw0469
1953,2023-01-24,23.14,9.84,64.01,60,sw0471
1954,2023-01-24,106.76,65.18,205.16,40,sw0472
1955,2023-01-24,3.82,1.61,23.7,968,sw0473
1956,2023-01-24,32.71,17.01,72.41,63,sw0474
1957,2023-01-24,48.44,36.85,72.4,59,sw0475
1958,2023-01-24,48.23,37,64.52,14,sw0475a
1959,2023-01-24,26.26,14.17,45.84,85,sw0476
1960,2023-01-24,15.05,5.67,64.01,77,sw0477
1961,2023-01-24,45.55,27.57,87.29,77,sw0478
1962,2023-01-24,20.51,10.56,87.2,68,sw0479
1963,2023-01-24,70.54,52.85,133.98,64,sw0480
1964,2023-01-24,27.09,17.23,56.95,140,sw0481
1965,2023-01-24,9.21,4.4,16.4,30,sw0482
1966,2023-01-24,56.58,36.84,121.46,98,sw0483
1967,2023-01-24,110.04,90.07,206.89,30,sw0485
1968,2023-01-24,119.14,74.9,233.23,51,sw0486
1969,2023-01-24,15.15,7.1,51.72,162,sw0487
1970,2023-01-24,47.78,24.62,80.42,51,sw0488
1971,2023-01-24,21.19,11.34,36.93,52,sw0489
1972,2023-01-24,37.83,24.99,79.54,147,sw0490
1973,2023-01-24,24.67,14.72,55.8,98,sw0491
1974,2023-01-24,64.57,44.41,113.79,42,sw0492
1975,2023-01-24,31.52,17.49,78.11,99,sw0493
1976,2023-01-24,30,14.09,93.09,116,sw0494
1977,2023-01-24,29.16,17.62,63.42,134,sw0495
1978,2023-01-24,13.52,5.14,39.39,106,sw0496
1979,2023-01-24,29.7,19.24,93.09,138,sw0497
1980,2023-01-24,11.69,5.14,31.18,211,sw0498
1981,2023-01-24,49.49,32.82,83.64,93,sw0499
1982,2023-01-24,152.85,118.17,218.95,28,sw0500
1983,2023-01-24,54.07,36.85,90.27,71,sw0501
1984,2023-01-24,36.71,24.62,80.88,19,sw0502
1985,2023-01-24,13.72,6.01,36.37,427,sw0503
1986,2023-01-24,67.17,53.26,124.47,37,sw0504
1987,2023-01-24,11.4,2.51,31.03,792,sw0505
1988,2023-01-24,17.56,7.1,72.4,313,sw0506
1989,2023-01-24,8.03,3.16,20.69,410,sw0507
1990,2023-01-24,11.9,5.56,39.39,237,sw0508
1991,2023-01-24,34.7,18.15,51.72,42,sw0509
1992,2023-01-24,80.77,59.5,159.78,19,sw0510
1993,2023-01-24,19.77,13.13,41.38,71,sw0511
1994,2023-01-24,13.86,4,41.37,86,sw0512
1995,2023-01-24,12,4.97,31.03,274,sw0513
1996,2023-01-24,10.98,2.84,72.22,960,sw0514
1997,2023-01-24,27.11,16.4,65.65,232,sw0515
1998,2023-01-24,10.75,6.16,21.47,85,sw0516
1999,2023-01-24,210.44,185.26,242.55,7,sw0517
2000,2023-01-24,79.89,44.09,113.69,12,sw0517a
2001,2023-01-24,16.67,8.74,62.06,286,sw0518
2002,2023-01-24,19.2,10.26,72.4,245,sw0519
2003,2023-01-24,6.61,1.76,24.6,336,sw0520
2004,2023-01-24,7.45,3.52,24.6,421,sw0521
2005,2023-01-24,7.52,3.28,20.52,718,sw0521b
2006,2023-01-24,22.63,11,55.8,250,sw0522
2007,2023-01-24,22.46,12.47,72.4,280,sw0523
2008,2023-01-24,26.65,8.81,80.42,350,sw0524
2009,2023-01-24,18,6.57,41.38,41,sw0525
2010,2023-01-24,24.9,11.45,70.46,52,sw0526
2011,2023-01-24,9.42,1.88,357.8,333,sw0527
2012,2023-01-24,4.2,0.79,24.77,3566,sw0527a
2013,2023-01-24,38.64,17.47,121.46,80,sw0528
2014,2023-01-24,5.77,1.66,28.72,346,sw0529
2015,2023-01-24,14.2,8.12,39.39,264,sw0530
2016,2023-01-24,95.85,59.09,326.62,76,sw0531
2017,2023-01-24,5.59,1.59,36.7,3065,sw0532
2018,2023-01-24,9.14,3.99,39.39,31,sw0533
2019,2023-01-24,13.26,5.9,51.72,158,sw0534
2020,2023-01-24,18.27,9.84,55.8,76,sw0535
2021,2023-01-24,19.71,13.72,35.94,62,sw0536
2022,2023-01-24,71.7,43.58,162.49,84,sw0537
2023,2023-01-24,44.92,23.8,73.12,35,sw0538
2024,2023-01-24,7.82,2.26,41.38,214,sw0539
2025,2023-01-24,51.63,36.93,90.91,64,sw0540
2026,2023-01-24,32.59,22.57,101.76,123,sw0541
2027,2023-01-24,26.35,14.77,41.03,31,sw0542
2028,2023-01-24,7.08,2.64,51.72,238,sw0543
2029,2023-01-24,13.24,5.55,55.8,85,sw0544
2030,2023-01-24,8.58,3.85,31.03,178,sw0545
2031,2023-01-24,19.45,10.04,38.83,93,sw0546
2032,2023-01-24,297.12,193.79,656.51,26,sw0547
2033,2023-01-24,93.09,93.09,93.09,1,sw0548
2034,2023-01-24,28.28,16.66,41.03,45,sw0548a
2035,2023-01-24,9.02,3.5,31.03,69,sw0550
2036,2023-01-24,7.47,1.76,41.38,462,sw0551
2037,2023-01-24,12.18,4.31,31.03,201,sw0552
2038,2023-01-24,14.97,7.39,72.41,197,sw0553
2039,2023-01-24,9.93,5.58,39.63,1725,sw0554
2040,2023-01-24,57.37,28.35,121.46,110,sw0555
2041,2023-01-24,23.12,11.34,55.8,61,sw0556
2042,2023-01-24,13.14,6.31,39.39,173,sw0557
2043,2023-01-24,35.57,19.84,79.28,61,sw0558
2044,2023-01-24,104.84,72.48,172.85,51,sw0559
2045,2023-01-24,7.46,2.83,36.59,970,sw0560
2046,2023-01-24,24.94,12.3,62.46,207,sw0561
2047,2023-01-24,24.56,9.19,44.09,26,sw0562
2048,2023-01-24,17.21,7.27,72.4,145,sw0565
2049,2023-01-24,8.55,3.32,39.78,74,sw0566
2050,2023-01-24,7.82,4.4,31.03,46,sw0567
2051,2023-01-24,9.48,3.4,31.03,466,sw0568
2052,2023-01-24,12.11,4.42,39.39,69,sw0569
2053,2023-01-24,46.99,28.36,162.49,55,sw0570
2054,2023-01-24,40.45,25.91,96.84,56,sw0571
2055,2023-01-24,30.89,17.01,72.41,39,sw0572
2056,2023-01-24,11.61,5.14,31.03,251,sw0573
2057,2023-01-24,15.8,8.5,37.01,121,sw0574
2058,2023-01-24,48.59,22.05,93.09,52,sw0574a
2059,2023-01-24,101.94,79.4,146.6,95,sw0575
2060,2023-01-24,40.15,22.69,93.09,150,sw0576
2061,2023-01-24,297.49,226.86,618.77,25,sw0577
2062,2023-01-24,7.9,3.3,41.02,1206,sw0578
2063,2023-01-24,24.09,12.31,72.41,40,sw0579
2064,2023-01-24,24.44,13.13,51.72,62,sw0580
2065,2023-01-24,7.66,2.83,31.03,258,sw0581
2066,2023-01-24,24.66,11.34,61.64,76,sw0582
2067,2023-01-24,6.52,2.92,25.85,556,sw0583
2068,2023-01-24,21.09,12.31,72.22,44,sw0584
2069,2023-01-24,11.62,3.33,41.38,400,sw0585
2070,2023-01-24,36.69,18.05,162.49,57,sw0586
2071,2023-01-24,2.61,0.81,14.48,105,sw0587
2072,2023-01-24,5.87,2.51,16.41,71,sw0588
2073,2023-01-24,14.92,9.6,31.03,238,sw0589
2074,2023-01-24,9.52,3.96,56.17,584,sw0590
2075,2023-01-24,7.69,3.14,22.19,87,sw0591
2076,2023-01-24,13.73,8.44,31.03,74,sw0592
2077,2023-01-24,56.15,36.76,103.45,32,sw0593
2078,2023-01-24,13.86,5.46,41.37,73,sw0594
2079,2023-01-24,14.17,6.79,39.39,130,sw0595
2080,2023-01-24,20.81,7.93,64.01,18,sw0596
2081,2023-01-24,6.78,2.64,31.03,107,sw0597
2082,2023-01-24,14.65,5.05,64.01,209,sw0598
2083,2023-01-24,30.32,8.81,116.37,103,sw0599
2084,2023-01-24,12.4,3.49,55.8,56,sw0600
2085,2023-01-24,26.62,16,72.4,55,sw0601
2086,2023-01-24,19.11,7.89,55.8,247,sw0602
2087,2023-01-24,9.69,1.76,41.02,255,sw0603
2088,2023-01-24,8.39,1.76,41.02,238,sw0604
2089,2023-01-24,12.84,5.29,41.02,291,sw0605
2090,2023-01-24,13.7,6.17,41.02,223,sw0606
2091,2023-01-24,7.86,3.82,24.62,48,sw0607
2092,2023-01-24,14.97,7,55.8,262,sw0608
2093,2023-01-24,29,16.41,72.92,95,sw0609
2094,2023-01-24,220.35,127.67,656.51,49,sw0610
2095,2023-01-24,11.46,4.71,28.72,340,sw0611
2096,2023-01-24,8.41,3.46,20.52,194,sw0612
2097,2023-01-24,13.09,5.74,41.03,150,sw0613
2098,2023-01-24,9.23,4.33,20.52,265,sw0614
2099,2023-01-24,32.78,22.37,64.01,298,sw0615
2100,2023-01-24,40.74,18.99,131.22,131,sw0616
2101,2023-01-24,8.05,4.13,24.6,750,sw0617
2102,2023-01-24,12.05,7.34,26.43,48,sw0618
2103,2023-01-24,8.18,2.81,55.8,118,sw0619
2104,2023-01-24,7.05,3.16,28.72,937,sw0620
2105,2023-01-24,5.58,2.14,20.69,368,sw0621
2106,2023-01-24,81.94,44.04,164.13,134,sw0622
2107,2023-01-24,17.73,7.23,121.46,52,sw0623
2108,2023-01-24,10.59,3.08,41.38,153,sw0624
2109,2023-01-24,45.88,27.85,121.46,49,sw0625
2110,2023-01-24,11.79,6.48,39.78,283,sw0626
2111,2023-01-24,11.77,4.81,64.01,139,sw0627
2112,2023-01-24,16.58,10.26,26.42,46,sw0628
2113,2023-01-24,42.39,29.54,85.44,38,sw0629
2114,2023-01-24,13.16,6.65,51.72,237,sw0630
2115,2023-01-24,61.01,44.04,111.04,92,sw0631
2116,2023-01-24,55.05,33.93,93.09,73,sw0632
2117,2023-01-24,92.39,64.82,181.32,22,sw0633
2118,2023-01-24,14.03,7.13,36.11,484,sw0634
2119,2023-01-24,14.43,7.93,39.78,267,sw0634a
2120,2023-01-24,7.7,3.45,22.82,575,sw0635
2121,2023-01-24,23.83,13.16,53.45,234,sw0636
2122,2023-01-24,25.94,14.42,65.65,162,sw0636b
2123,2023-01-24,32.6,19.65,110.1,41,sw0637
2124,2023-01-24,16.3,10.26,41.37,57,sw0637a
2125,2023-01-24,12.16,6.2,21.13,30,sw0638
2126,2023-01-24,16.25,7.8,33.44,117,sw0639
2127,2023-01-24,7.83,3.69,20.69,169,sw0640
2128,2023-01-24,11.58,4.92,31.03,68,sw0641
2129,2023-01-24,9.25,3.96,20.69,42,sw0642
2130,2023-01-24,14.89,8.96,31.18,11,sw0642s
2131,2023-01-24,37.39,26.43,67.54,172,sw0643
2132,2023-01-24,14.82,8.21,31.03,120,sw0644
2133,2023-01-24,26.4,11.57,51.72,35,sw0645
2134,2023-01-24,26.02,12.95,51.72,46,sw0646
2135,2023-01-24,29.75,18.51,51.07,89,sw0647
2136,2023-01-24,30.34,17.62,65.26,74,sw0648
2137,2023-01-24,35.41,21.46,63.73,114,sw0649
2138,2023-01-24,20.28,13.42,36.37,87,sw0650
2139,2023-01-24,54.11,42.67,83.02,84,sw0651
2140,2023-01-24,1.16,0.62,3.28,306,sw0652
2141,2023-01-24,9.96,4.1,51.72,363,sw0653
2142,2023-01-24,4.9,1.64,22.9,428,sw0654
2143,2023-01-24,4.02,1.47,30.39,1156,sw0655
2144,2023-01-24,14.14,5.54,36.37,121,sw0656
2145,2023-01-24,6.14,2.77,24.61,689,sw0657
2146,2023-01-24,11.09,5.17,25.85,169,sw0658
2147,2023-01-24,10.68,4.51,26.34,155,sw0659
2148,2023-01-24,8.89,3.28,31.03,206,sw0660
2149,2023-01-24,5.85,2.46,31.97,1479,sw0661
2150,2023-01-24,13.54,6.52,31.18,188,sw0662
2151,2023-01-24,24.68,14.75,55.8,210,sw0663
2152,2023-01-24,15.43,7.18,32.83,177,sw0664
2153,2023-01-24,7.65,3.61,24.62,312,sw0665
2154,2023-01-24,6.71,3.5,20.69,688,sw0666
2155,2023-01-24,5.95,1,24.62,1153,sw0667
2156,2023-01-24,7.35,3.52,20.69,191,sw0668
2157,2023-01-24,5.53,2.13,20.69,235,sw0669
2158,2023-01-24,8.2,3.69,31.03,278,sw0670
2159,2023-01-24,4,1.32,57.45,1901,sw0671
2160,2023-01-24,8.02,3.22,31.03,540,sw0672
2161,2023-01-24,7.35,2.95,25.85,306,sw0673
2162,2023-01-24,9.63,3.64,25.85,221,sw0674
2163,2023-01-24,11.89,4.59,41.38,202,sw0675
2164,2023-01-24,4.94,1.18,30.83,1926,sw0676
2165,2023-01-24,6.25,1.99,39.29,1295,sw0677
2166,2023-01-24,6.65,2.78,72.22,153,sw0678
2167,2023-01-24,6.63,3.5,29.11,226,sw0679
2168,2023-01-24,9.03,4.1,36.7,273,sw0680
2169,2023-01-24,1.72,0.86,4.38,53,sw0681
2170,2023-01-24,2.46,0.62,15.86,141,sw0682
2171,2023-01-24,2.91,0.77,16.54,517,sw0683
2172,2023-01-24,36.85,22.16,57.45,78,sw0684
2173,2023-01-24,12.52,8.41,21.95,16,sw0685
2174,2023-01-24,33.61,21.05,80.42,25,sw0686
2175,2023-01-24,9.25,3.63,23.32,160,sw0687
2176,2023-01-24,6.7,2.82,24.62,122,sw0688
2177,2023-01-24,12.52,6.07,44.04,115,sw0689
2178,2023-01-24,8.71,3.1,39.39,113,sw0690
2179,2023-01-24,9.96,4.84,22.61,477,sw0691
2180,2023-01-24,19.54,11.89,31.78,172,sw0692
2181,2023-01-24,11.2,4.4,64.01,108,sw0693
2182,2023-01-24,4.06,1.5,20.69,787,sw0694
2183,2023-01-24,6.99,2.9,22.98,309,sw0695
2184,2023-01-24,4.44,1.78,16.41,260,sw0696
2185,2023-01-24,4.61,1.3,22.98,220,sw0697
2186,2023-01-24,4.82,1.92,45.8,236,sw0698
2187,2023-01-24,3.93,1.76,14.77,435,sw0699
2188,2023-01-24,5.83,1.64,37.31,3963,sw0700
2189,2023-01-24,6.4,2.32,20.69,162,sw0701
2190,2023-01-24,13.03,5.51,31.83,209,sw0702
2191,2023-01-24,9.74,3.28,24.62,263,sw0703
2192,2023-01-24,14.27,5.92,39.78,84,sw0704
2193,2023-01-24,6.84,3.28,31.18,182,sw0705
2194,2023-01-24,10.66,3.52,39.78,164,sw0706
2195,2023-01-24,15.22,6.17,50.87,362,sw0707
2196,2023-01-24,6.19,2.6,13.95,179,sw0708
2197,2023-01-24,10.52,5.2,31.45,146,sw0709
2198,2023-01-24,8.76,3.37,27.53,291,sw0710
2199,2023-01-24,29.1,10.49,72.41,208,sw0711
2200,2023-01-24,5.18,2.33,10.57,106,sw0712
2201,2023-01-24,8.5,2.1,22.98,61,sw0712a
2202,2023-01-24,7.06,3.3,22.98,98,sw0713
2203,2023-01-24,5.24,2.47,29.07,449,sw0714
2204,2023-01-24,7.56,3.52,22.98,787,sw0715
2205,2023-01-24,10.68,4.8,41.03,498,sw0716
2206,2023-01-24,13.62,7.05,31.18,219,sw0717
2207,2023-01-24,11.89,6.78,41.37,546,sw0718
2208,2023-01-24,17.49,11,47.6,170,sw0719
2209,2023-01-24,4.73,2.18,16.54,187,sw0720
2210,2023-01-24,5.12,1.84,22.98,224,sw0721
2211,2023-01-24,15.9,8.21,31.32,50,sw0722
2212,2023-01-24,6.43,2.87,22.41,327,sw0723
2213,2023-01-24,21.28,13.87,36.13,59,sw0724
2214,2023-01-24,24.19,12.58,72.79,235,sw0725
2215,2023-01-24,24.3,10.15,57.31,47,sw0726
2216,2023-01-24,11.69,4.63,22.73,179,sw0727
2217,2023-01-24,14.81,5.88,31.48,22,sw0728
2218,2023-01-24,109.28,76.57,216.45,23,sw0729
2219,2023-01-24,34.71,14.77,162.49,67,sw0730
2220,2023-01-24,50.07,27.79,87.58,28,sw0731
2221,2023-01-24,6.59,2.82,13.21,130,sw0734
2222,2023-01-24,13.76,6.81,29.32,24,sw0735
2223,2023-01-24,16.44,6.78,35.85,51,sw0736
2224,2023-01-24,11.04,4.54,31.03,389,sw0737
2225,2023-01-24,16.59,7.38,44.38,172,sw0738
2226,2023-01-24,8.72,4.1,33.64,370,sw0739
2227,2023-01-24,7.84,3.37,31.03,419,sw0740
2228,2023-01-24,50.4,30,92.14,47,sw0741
2229,2023-01-24,21.84,9.69,80.42,212,sw0742
2230,2023-01-24,14.99,5.87,55.8,76,sw0743
2231,2023-01-24,34.05,22.02,103.44,87,sw0744
2232,2023-01-24,100.38,50.16,176.17,57,sw0745
2233,2023-01-24,89.8,50.16,208.6,48,sw0746
2234,2023-01-24,113.88,69.76,261.55,76,sw0747
2235,2023-01-24,19.42,11.13,64.01,140,sw0748
2236,2023-01-24,55.16,37.79,102.81,46,sw0749
2237,2023-01-24,29.42,16.4,72.22,79,sw0750
2238,2023-01-24,7.67,2.2,31.03,491,sw0751
2239,2023-01-24,26.34,15.47,54.26,62,sw0752
2240,2023-01-24,7.51,3.31,25.85,283,sw0753
2241,2023-01-24,8.71,4.44,31.03,247,sw0754
2242,2023-01-24,8.37,4.24,31.03,228,sw0755
2243,2023-01-24,12.23,4.1,32.81,139,sw0756
2244,2023-01-24,7.31,3.5,20.52,434,sw0757
2245,2023-01-24,32.01,20.42,61.66,46,sw0758
2246,2023-01-24,269.01,189.49,409.5,49,sw0759
2247,2023-01-24,4.79,2.64,10.9,193,sw0760
2248,2023-01-24,12.18,6.13,28.01,62,sw0761
2249,2023-01-24,5.44,2.6,20.69,530,sw0762
2250,2023-01-24,7.95,3.41,31.18,402,sw0763
2251,2023-01-24,5.4,2.45,22.98,120,sw0764
2252,2023-01-24,7.25,2.44,24.6,66,sw0764b
2253,2023-01-24,4.42,2.47,16.54,316,sw0765
2254,2023-01-24,9.25,3.72,31.03,429,sw0766
2255,2023-01-24,3.97,1.23,16.52,212,sw0767
2256,2023-01-24,25.66,13.73,49.95,56,sw0768
2257,2023-01-24,9.85,4,28.43,241,sw0769
2258,2023-01-24,81.76,46.98,159.07,52,sw0770
2259,2023-01-24,6.22,2.21,29.84,2565,sw0771
2260,2023-01-24,13.89,6.57,26.94,474,sw0772
2261,2023-01-24,24.02,14.06,44.03,195,sw0773
2262,2023-01-24,68.3,34.78,132.63,78,sw0774
2263,2023-01-24,63.8,29.81,117.4,79,sw0775
2264,2023-01-24,5.57,2.1,16.41,84,sw0776
2265,2023-01-24,12.67,6.57,24.94,210,sw0777
2266,2023-01-24,5.19,2.18,61.55,1434,sw0778
2267,2023-01-24,19.9,9.99,36.93,128,sw0779
2268,2023-01-24,15.41,8.17,34.27,150,sw0780
2269,2023-01-24,63.89,44.04,93.09,34,sw0781
2270,2023-01-24,53.78,34.19,121.46,83,sw0782
2271,2023-01-24,18.27,6.56,41.37,138,sw0783
2272,2023-01-24,6.78,2.06,20.69,156,sw0784
2273,2023-01-24,5.48,2.42,20.69,554,sw0785
2274,2023-01-24,17.38,10.19,31.03,71,sw0786
2275,2023-01-24,32.05,19.82,72.41,214,sw0787
2276,2023-01-24,6.13,2.15,20.69,336,sw0788
2277,2023-01-24,24.46,12.23,62.16,135,sw0789
2278,2023-01-24,24.18,15.03,80.42,55,sw0790
2279,2023-01-24,45.78,34.47,62.16,93,sw0791
2280,2023-01-24,15.58,7.05,39.39,63,sw0792
2281,2023-01-24,8.92,4.44,25.85,215,sw0793
2282,2023-01-24,14.82,5.74,33.29,179,sw0794
2283,2023-01-24,21.18,8.21,64.01,280,sw0795
2284,2023-01-24,34.33,21.44,64.01,75,sw0796
2285,2023-01-24,16.56,7.05,103.45,141,sw0797
2286,2023-01-24,17.72,7.36,34.56,111,sw0798
2287,2023-01-24,21.32,10.4,105.04,25,sw0798s
2288,2023-01-24,9.35,3.58,24.62,67,sw0799
2289,2023-01-24,11.66,6.17,39.39,60,sw0800
2290,2023-01-24,11.47,7.05,22.41,68,sw0801
2291,2023-01-24,5.8,3.13,16.4,286,sw0802
2292,2023-01-24,7.18,3.08,39.39,161,sw0803
2293,2023-01-24,7.6,2.96,39.39,161,sw0804
2294,2023-01-24,8.91,3.48,47.6,116,sw0805
2295,2023-01-24,7.38,3.17,39.39,162,sw0806
2296,2023-01-24,17.16,8.81,57.43,256,sw0807
2297,2023-01-24,14.38,7.89,51.75,139,sw0808
2298,2023-01-24,15.06,7.87,64.01,112,sw0809
2299,2023-01-24,26.87,14.71,49.24,40,sw0810
2300,2023-01-24,140.45,99.5,246.64,72,sw0811
2301,2023-01-24,10.78,4.4,23.44,97,sw0812
2302,2023-01-24,33.03,18.56,80.42,85,sw0813
2303,2023-01-24,8.7,4.76,16.41,313,sw0814
2304,2023-01-24,35.64,21.84,82.06,123,sw0815
2305,2023-01-24,18.8,8.2,35.51,59,sw0816
2306,2023-01-24,47.82,28.07,83.68,56,sw0817
2307,2023-01-24,57.55,39.12,103.18,73,sw0818
2308,2023-01-24,11.1,6.17,24.6,145,sw0819
2309,2023-01-24,24.14,13.76,43.5,81,sw0820
2310,2023-01-24,12.73,6,39.39,105,sw0821
2311,2023-01-24,54.17,37,103.86,30,sw0822
2312,2023-01-24,6.58,2.91,22.98,228,sw0823
2313,2023-01-24,28.16,16.41,56.18,100,sw0824
2314,2023-01-24,7.95,3.69,29.11,522,sw0825
2315,2023-01-24,122.18,82.99,244.58,36,sw0826
2316,2023-01-24,59.18,39.74,109.07,47,sw0827
2317,2023-01-24,21.19,12.62,80.42,273,sw0828
2318,2023-01-24,8.91,3.49,19.85,336,sw0829
2319,2023-01-24,11.17,3.52,49.24,389,sw0830
2320,2023-01-24,0,0,0,0,sw0831
2321,2023-01-24,3.91,0.89,22.98,461,sw0831a
2322,2023-01-24,4.87,2.2,15.92,376,sw0832
2323,2023-01-24,49.73,20.05,87.2,42,sw0833
2324,2023-01-24,21.19,10.91,54.75,243,sw0834
2325,2023-01-24,2.64,0.88,12.73,143,sw0835
2326,2023-01-24,3.82,1.32,14.77,105,sw0836
2327,2023-01-24,24,12.03,57.45,85,sw0837
2328,2023-01-24,1.45,0.36,11.14,159,sw0838
2329,2023-01-24,6.46,3.23,29.34,1018,sw0839
2330,2023-01-24,12.42,6.57,30.31,95,sw0840
2331,2023-01-24,15.69,8.17,55.69,105,sw0841
2332,2023-01-24,10.97,4.75,39.39,109,sw0842
2333,2023-01-24,65.25,36.9,98.08,21,sw0843
2334,2023-01-24,52.99,37.14,81.49,25,sw0844
2335,2023-01-24,270.53,176.13,614.01,27,sw0845
2336,2023-01-24,7.57,3.63,32.83,469,sw0846
2337,2023-01-24,7.14,2.25,22.98,83,sw0847
2338,2023-01-24,11.6,3.63,22.98,105,sw0847a
2339,2023-01-24,7.75,1.88,24.62,469,sw0848
2340,2023-01-24,14.96,7.46,47.74,98,sw0849
2341,2023-01-24,31.95,18.38,65.65,40,sw0850
2342,2023-01-24,4.28,1.76,24.47,911,sw0851
2343,2023-01-24,53.22,30.26,101.86,71,sw0852
2344,2023-01-24,6.59,3.52,24.62,297,sw0853
2345,2023-01-24,12.63,3.95,55.69,147,sw0854
2346,2023-01-24,17.78,8.21,71.61,222,sw0855
2347,2023-01-24,14.11,6.88,36.93,223,sw0856
2348,2023-01-24,5.06,2.2,24.47,950,sw0857
2349,2023-01-24,7.59,4.17,32.83,175,sw0858
